flight_no,flight_id,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,arrival_city,status,actual_departure,actual_arrival,aircraft_code,seats,book_ref,total_amount,amount,fare_conditions,ticket_no
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,F9D93E,73200.00,12200.00,Economy,5432351072   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,F9D93E,73200.00,36600.00,Business,5432351073   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,5C4D4F,48800.00,12200.00,Economy,5432351074   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,5C4D4F,48800.00,12200.00,Economy,5432351075   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,F43064,73200.00,12200.00,Economy,5432351076   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,F43064,73200.00,12200.00,Economy,5432351077   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,F43064,73200.00,12200.00,Economy,5432351078   
PG0252,136178,2017-01-29T10:05:00Z,2017-01-29T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-29T10:10:00Z,2017-01-29T11:49:00Z,733,130,FC381A,24400.00,12200.00,Economy,5432351079   
PG0252,136270,2017-02-12T10:05:00Z,2017-02-12T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-12T10:12:00Z,2017-02-12T11:51:00Z,733,130,2DAF70,24400.00,12200.00,Economy,5432351080   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,250501,73200.00,12200.00,Economy,5432351081   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,250501,73200.00,36600.00,Business,5432351082   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,39553A,24400.00,12200.00,Economy,5432351083   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,42F053,24400.00,12200.00,Economy,5432351084   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,8A7268,48800.00,12200.00,Economy,5432351085   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,2550E4,24400.00,12200.00,Economy,5432351086   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,5B2938,73200.00,12200.00,Economy,5432351087   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,5B2938,73200.00,12200.00,Economy,5432351088   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,5B2938,73200.00,12200.00,Economy,5432351089   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,505478,48800.00,12200.00,Economy,5432351090   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,B01E24,25600.00,13400.00,Economy,5432351091   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,F4A812,25600.00,13400.00,Economy,5432351092   
PG0252,136131,2017-01-28T10:05:00Z,2017-01-28T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-28T10:07:00Z,2017-01-28T11:46:00Z,733,130,442F74,24400.00,12200.00,Economy,5432351093   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,A38812,24400.00,12200.00,Economy,5432351094   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,0BE3A8,25600.00,12200.00,Economy,5432351095   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,5E9D26,24400.00,12200.00,Economy,5432351096   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,296476,48800.00,12200.00,Economy,5432351097   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,296476,48800.00,12200.00,Economy,5432351098   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,C36B35,24400.00,12200.00,Economy,5432351099   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,A0E6AF,24400.00,12200.00,Economy,5432351100   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,209658,24400.00,12200.00,Economy,5432351101   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,743A6D,24400.00,12200.00,Economy,5432351102   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,2C9C6B,24400.00,12200.00,Economy,5432351103   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,0CA7B4,48800.00,12200.00,Economy,5432351104   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,0CA7B4,48800.00,12200.00,Economy,5432351105   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,40142B,24400.00,12200.00,Economy,5432351106   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,7E42A6,24400.00,12200.00,Economy,5432351107   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,A37859,48800.00,12200.00,Economy,5432351108   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,A37859,48800.00,12200.00,Economy,5432351109   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,9BBEE8,48800.00,36600.00,Business,5432351110   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,7730AE,97600.00,12200.00,Economy,5432351111   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,7730AE,97600.00,36600.00,Business,5432351112   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,F9427A,48800.00,12200.00,Economy,5432351113   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,F9427A,48800.00,12200.00,Economy,5432351114   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,9BB187,24400.00,12200.00,Economy,5432351115   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,B666A6,73200.00,12200.00,Economy,5432351116   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,B666A6,73200.00,12200.00,Economy,5432351117   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,90251A,48800.00,12200.00,Economy,5432351118   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,D26E40,48800.00,12200.00,Economy,5432351119   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,D26E40,48800.00,12200.00,Economy,5432351120   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,2E65D5,24400.00,12200.00,Economy,5432351121   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,221F35,48800.00,12200.00,Economy,5432351122   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,1F25B6,25600.00,13400.00,Economy,5432351123   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,F69D7A,24400.00,12200.00,Economy,5432351124   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,8E6460,24400.00,12200.00,Economy,5432351125   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,17FC54,24400.00,12200.00,Economy,5432351126   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,BBED7E,73200.00,12200.00,Economy,5432351127   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,BBED7E,73200.00,12200.00,Economy,5432351128   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,BBED7E,73200.00,12200.00,Economy,5432351129   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,92DB50,24400.00,12200.00,Economy,5432351130   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,C8E633,48800.00,12200.00,Economy,5432351131   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,C8E633,48800.00,12200.00,Economy,5432351132   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,4B20AA,73200.00,12200.00,Economy,5432351133   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,4B20AA,73200.00,36600.00,Business,5432351134   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,F29BDC,24400.00,12200.00,Economy,5432351135   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,CBC5AD,48800.00,12200.00,Economy,5432351136   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,CBC5AD,48800.00,12200.00,Economy,5432351137   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,4597ED,24400.00,12200.00,Economy,5432351138   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,AB202F,24400.00,12200.00,Economy,5432351139   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,A8F21A,73200.00,12200.00,Economy,5432351140   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,A8F21A,73200.00,36600.00,Business,5432351141   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,EABB3A,48800.00,12200.00,Economy,5432351142   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,371A84,25600.00,12200.00,Economy,5432351143   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,8BB5B6,24400.00,12200.00,Economy,5432351144   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,613217,74400.00,13400.00,Economy,5432351145   
PG0252,136226,2017-01-30T10:05:00Z,2017-01-30T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-30T10:08:00Z,2017-01-30T11:48:00Z,733,130,613217,74400.00,36600.00,Business,5432351146   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,F11EEB,24400.00,12200.00,Economy,5432351147   
PG0252,136322,2017-02-06T10:05:00Z,2017-02-06T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-06T10:11:00Z,2017-02-06T11:52:00Z,733,130,97B386,25600.00,13400.00,Economy,5432351148   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,C8A513,25600.00,13400.00,Economy,5432351149   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,74AC3F,25600.00,12200.00,Economy,5432351150   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,1505EB,24400.00,12200.00,Economy,5432351151   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,475B7B,24400.00,12200.00,Economy,5432351152   
PG0252,136250,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,733,130,35D852,73200.00,12200.00,Economy,5432351153   
PG0252,136250,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,733,130,35D852,73200.00,36600.00,Business,5432351154   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,53C7C3,24400.00,12200.00,Economy,5432351155   
PG0252,136322,2017-02-06T10:05:00Z,2017-02-06T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-06T10:11:00Z,2017-02-06T11:52:00Z,733,130,36B10E,24400.00,12200.00,Economy,5432351156   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,80CB46,48800.00,12200.00,Economy,5432351157   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,80CB46,48800.00,12200.00,Economy,5432351158   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,63E800,73200.00,12200.00,Economy,5432351159   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,63E800,73200.00,12200.00,Economy,5432351160   
PG0252,136135,2017-02-01T10:05:00Z,2017-02-01T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-01T10:08:00Z,2017-02-01T11:48:00Z,733,130,63E800,73200.00,12200.00,Economy,5432351161   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,25049D,48800.00,36600.00,Business,5432351162   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,647AD8,48800.00,12200.00,Economy,5432351163   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,647AD8,48800.00,12200.00,Economy,5432351164   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,BFE72B,24400.00,12200.00,Economy,5432351165   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,13BC0F,48800.00,12200.00,Economy,5432351166   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,F50E63,48800.00,12200.00,Economy,5432351167   
PG0252,136146,2017-02-09T10:05:00Z,2017-02-09T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-09T10:08:00Z,2017-02-09T11:48:00Z,733,130,F50E63,48800.00,12200.00,Economy,5432351168   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,7E3020,48800.00,12200.00,Economy,5432351169   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,7E3020,48800.00,12200.00,Economy,5432351170   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,70B703,122000.00,36600.00,Business,5432351171   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,70B703,122000.00,12200.00,Economy,5432351172   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,70B703,122000.00,12200.00,Economy,5432351173   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,E61266,48800.00,12200.00,Economy,5432351174   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,E61266,48800.00,12200.00,Economy,5432351175   
PG0252,136322,2017-02-06T10:05:00Z,2017-02-06T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-06T10:11:00Z,2017-02-06T11:52:00Z,733,130,C19FF3,24400.00,12200.00,Economy,5432351176   
PG0252,136250,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,733,130,2DC277,24400.00,12200.00,Economy,5432351177   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,46C719,50000.00,12200.00,Economy,5432351178   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,46C719,50000.00,12200.00,Economy,5432351179   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,520286,48800.00,12200.00,Economy,5432351180   
PG0252,136181,2017-01-31T10:05:00Z,2017-01-31T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-01-31T10:05:00Z,2017-01-31T11:44:00Z,733,130,520286,48800.00,12200.00,Economy,5432351181   
PG0252,136250,2017-02-08T10:05:00Z,2017-02-08T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-08T10:06:00Z,2017-02-08T11:47:00Z,733,130,0B8187,24400.00,12200.00,Economy,5432351182   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,B277B7,48800.00,12200.00,Economy,5432351183   
PG0252,136441,2017-02-03T10:05:00Z,2017-02-03T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-03T10:07:00Z,2017-02-03T11:47:00Z,733,130,B277B7,48800.00,12200.00,Economy,5432351184   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,0526E7,24400.00,12200.00,Economy,5432351185   
PG0252,136486,2017-02-02T10:05:00Z,2017-02-02T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-02T10:07:00Z,2017-02-02T11:48:00Z,733,130,52F794,24400.00,12200.00,Economy,5432351186   
PG0252,136284,2017-02-07T10:05:00Z,2017-02-07T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-07T10:07:00Z,2017-02-07T11:48:00Z,733,130,050656,24400.00,12200.00,Economy,5432351187   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,FFC601,73200.00,36600.00,Business,5432351188   
PG0252,136360,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-05T10:08:00Z,2017-02-05T11:48:00Z,733,130,FFC601,73200.00,12200.00,Economy,5432351189   
PG0252,136411,2017-02-04T10:05:00Z,2017-02-04T11:45:00Z,AAQ,SVO,Moscow,Arrived,2017-02-04T10:06:00Z,2017-02-04T11:46:00Z,733,130,06B8C2,24400.00,12200.00,Economy,5432351190   
